mDM [eV],g [GeV^-1]
0.8749901282040695,8.372011801051716e-13
0.8770308877667018,1.1495941835926027e-12
0.8790764070397105,7.871563151712761e-13
0.8811266971242774,7.05122048714206e-13
0.8831817691474758,7.10671737436782e-13
0.8852416342623309,9.954773074979368e-13
0.8873063036478805,7.305663013552283e-13
0.8893757885092355,9.192028337072777e-13
0.8914501000776404,8.110693309190983e-13
0.893529249610535,7.474878371409365e-13
0.8956132483916152,9.02610274399938e-13
0.8977021077308933,8.033295583430813e-13
0.8997958389647613,6.565857859990255e-13
0.9018944534560505,7.455922469704882e-13
0.9039979625940944,7.376639233576849e-13
0.9061063777947899,6.437908065196011e-13
0.9082197105006596,8.318657696735286e-13
0.9103379721809137,7.640783596510203e-13
0.9124611743315124,6.049104323482616e-13
0.914589328475228,7.678325749212565e-13
